id2;defaulted (Failed to pay his bill);monthly_spend;customer_until
1065;FALSE;1741;NA
1066;FALSE;213;25/05/15
1067;FALSE;351;NA
1068;TRUE;1395;31/08/13
1069;FALSE;18;NA
1070;TRUE;1072;06/09/15
1071;TRUE;1109;09/07/15
1072;TRUE;351;26/06/15
1073;TRUE;64;22/05/14
1074;FALSE;366;NA
1075;FALSE;1355;NA
1076;FALSE;131;NA
1077;FALSE;129;NA
1078;FALSE;652;NA
1079;FALSE;1313;NA
1080;FALSE;9680;NA
1081;FALSE;1206;NA
1082;TRUE;1226;24/01/13
1083;FALSE;752;NA
1084;FALSE;1250;NA
1085;FALSE;6685;NA
1086;FALSE;1619;NA
1087;FALSE;1032;NA
1088;FALSE;531;NA
1089;FALSE;573;NA
1090;TRUE;177;25/11/13
1091;TRUE;449;04/07/14
1092;FALSE;579;NA
1093;FALSE;1032;23/05/15
1094;FALSE;382;NA
1095;FALSE;5523;NA
1097;TRUE;504;20/09/14
1098;TRUE;72;22/02/15
1099;FALSE;164;NA
1100;FALSE;94;NA
1101;FALSE;1367;NA
1102;FALSE;398;20/01/15
1103;FALSE;880;14/01/13
1104;TRUE;212;19/07/14
1105;FALSE;293;NA
1106;FALSE;489;NA
1107;TRUE;983;30/11/12
1108;FALSE;3108;NA
1109;FALSE;2380;NA
1110;TRUE;146;29/09/12
1111;FALSE;607;02/02/15
1112;FALSE;193;22/08/14
1113;TRUE;30;01/06/12
1114;FALSE;1657;20/01/15
1115;FALSE;27;NA
1116;FALSE;379;NA
1117;FALSE;516;NA
1118;FALSE;64;NA
1119;FALSE;1070;26/08/15
1120;FALSE;296;NA
1121;FALSE;1151;NA
1122;FALSE;116;NA
1123;FALSE;256;NA
1124;FALSE;1271;NA
1125;FALSE;710;NA
1126;FALSE;956;NA
1127;FALSE;1693;NA
1128;FALSE;2588;NA
1129;FALSE;1294;NA
1130;FALSE;223;NA
1131;FALSE;689;NA
1132;FALSE;587;NA
1133;FALSE;0;NA
1134;FALSE;1102;NA
1135;TRUE;112;01/06/15
1136;FALSE;661;NA
1137;TRUE;140;28/04/12
1138;FALSE;1145;NA
1139;FALSE;2461;NA
1140;FALSE;35;NA
1141;FALSE;2569;NA
1142;FALSE;1779;NA
1143;FALSE;1893;09/05/15
1144;FALSE;89;NA
1145;FALSE;44;NA
1146;FALSE;1275;NA
1148;TRUE;2605;28/02/15
1149;FALSE;174;NA
1150;FALSE;1450;NA
1151;FALSE;1603;NA
1152;FALSE;1524;NA
1153;TRUE;414;13/11/14
1154;FALSE;1219;NA
1155;FALSE;1086;NA
1156;FALSE;3142;NA
1157;FALSE;1624;10/05/14
1158;FALSE;727;NA
1159;FALSE;175;NA
1160;FALSE;135;NA
1161;FALSE;1456;NA
1162;FALSE;1004;NA
1163;TRUE;891;10/05/13
1164;FALSE;667;NA
1165;FALSE;101;NA
1166;FALSE;2195;NA
1167;FALSE;3105;NA
1168;TRUE;1827;11/06/14
1169;FALSE;3578;NA
1170;FALSE;8624;10/06/14
1171;FALSE;1132;NA
1172;TRUE;450;12/08/13
1173;FALSE;1022;NA
1174;FALSE;2178;NA
1175;TRUE;323;14/02/15
1176;FALSE;722;NA
1177;FALSE;954;NA
1178;TRUE;519;14/04/14
1179;FALSE;198;NA
1180;FALSE;216;NA
1182;FALSE;2488;NA
1183;FALSE;705;NA
1184;TRUE;827;17/07/14
1185;FALSE;999;NA
1186;FALSE;2428;05/05/15
1187;FALSE;2208;NA
1188;TRUE;1125;18/05/12
1189;FALSE;709;NA
1190;FALSE;2131;NA
1191;FALSE;742;NA
1192;FALSE;1091;NA
1193;FALSE;259;NA
1194;FALSE;3559;NA
1195;FALSE;34;27/08/15
1196;FALSE;196;NA
1197;FALSE;407;NA
1198;FALSE;1714;NA
1199;FALSE;101;NA
1200;FALSE;946;NA
1201;FALSE;735;NA
1203;FALSE;1084;NA
1204;FALSE;52;NA
1205;FALSE;123;NA
1206;TRUE;152;29/09/14
1207;FALSE;113;NA
1208;FALSE;2974;NA
1209;FALSE;267;NA
1210;FALSE;1935;NA
1211;TRUE;404;15/07/14
1212;FALSE;4116;NA
1213;FALSE;1055;NA
1214;TRUE;1340;07/03/14
1215;FALSE;372;NA
1216;FALSE;1580;NA
1217;FALSE;61;14/03/13
1218;TRUE;452;26/09/12
1219;FALSE;1783;NA
1220;FALSE;380;NA
1221;FALSE;252;NA
1222;FALSE;1595;NA
1223;FALSE;358;18/05/15
1224;FALSE;1214;NA
1226;FALSE;924;NA
1227;TRUE;2474;06/08/13
1228;TRUE;1272;06/02/15
1229;FALSE;1177;NA
1230;FALSE;385;NA
1231;FALSE;1341;17/08/15
1232;TRUE;1135;28/02/14
1233;FALSE;1152;NA
1234;FALSE;882;NA
1235;FALSE;1988;NA
1236;FALSE;1503;NA
1237;FALSE;866;NA
1238;FALSE;759;NA
1240;TRUE;450;09/04/13
1241;FALSE;491;09/12/12
1242;FALSE;318;30/10/14
1243;FALSE;350;09/09/15
1244;FALSE;661;12/05/15
1245;TRUE;1068;28/03/13
1246;FALSE;781;NA
1247;FALSE;398;NA
1248;TRUE;1247;20/08/14
1249;FALSE;1421;NA
1250;TRUE;1425;18/05/14
1251;FALSE;628;NA
1252;FALSE;1196;NA
1253;FALSE;777;NA
1254;TRUE;1873;09/11/13
1255;FALSE;411;NA
1256;FALSE;482;NA
1257;FALSE;1567;NA
1258;FALSE;105;NA
1259;TRUE;334;04/06/14
1260;FALSE;3246;NA
1261;FALSE;61;NA
1262;FALSE;294;NA
1263;TRUE;1656;25/08/14
1264;FALSE;1875;NA
1265;TRUE;8;25/04/12
1266;FALSE;270;NA
1267;FALSE;666;15/08/13
1268;FALSE;1735;NA
1269;FALSE;1185;NA
1270;FALSE;517;NA
1271;FALSE;2580;23/08/13
1272;FALSE;1265;NA
1273;FALSE;1463;NA
1274;TRUE;85;06/02/15
1275;FALSE;839;NA
1276;FALSE;2367;12/12/14
1277;FALSE;506;NA
1278;FALSE;31;NA
1279;TRUE;445;06/02/12
1280;TRUE;1215;14/05/15
1281;FALSE;754;NA
1282;FALSE;150;NA
1283;FALSE;480;NA
1284;FALSE;0;NA
1285;FALSE;179;NA
1286;FALSE;1442;NA
1287;TRUE;1725;09/03/12
1288;FALSE;1449;NA
1289;FALSE;138;NA
1290;FALSE;1471;09/01/14
1291;FALSE;69;22/11/14
1292;FALSE;1122;NA
1293;FALSE;1295;NA
1294;TRUE;14000;07/12/14
1295;TRUE;1857;30/06/15
1296;FALSE;1837;NA
1297;FALSE;17;NA
1298;FALSE;1265;NA
1299;FALSE;930;NA
1300;FALSE;2205;19/11/13
1301;TRUE;937;26/07/13
1302;FALSE;484;04/11/14
1303;TRUE;1261;22/06/15
1304;FALSE;263;29/03/15
1305;FALSE;23;18/12/13
1307;FALSE;45;25/02/14
1308;FALSE;1454;NA
1309;FALSE;1617;NA
1310;TRUE;1444;31/08/13
1311;TRUE;301;02/06/15
1312;FALSE;104;NA
1313;FALSE;1670;NA
1314;TRUE;484;09/01/14
1315;FALSE;1247;NA
1316;FALSE;2891;NA
1317;FALSE;983;NA
1318;FALSE;927;NA
1319;FALSE;888;NA
1320;FALSE;550;NA
1321;FALSE;324;NA
1322;FALSE;9870;NA
1323;FALSE;570;NA
1324;FALSE;0;NA
1325;TRUE;995;23/10/13
1326;FALSE;74;NA
1327;FALSE;1785;NA
1328;FALSE;166;NA
1329;FALSE;952;29/08/14
1330;FALSE;1154;NA
1331;FALSE;1124;NA
1332;FALSE;3;NA
1333;FALSE;375;NA
1334;FALSE;301;NA
1335;FALSE;382;NA
1336;FALSE;443;NA
1337;FALSE;1351;NA
1338;TRUE;2019;04/04/14
1339;FALSE;1280;NA
1340;TRUE;289;25/05/14
1341;FALSE;1781;NA
1342;TRUE;956;30/09/13
1343;FALSE;645;NA
1344;TRUE;272;25/11/14
1345;TRUE;1226;09/08/15
1346;FALSE;1410;NA
1347;FALSE;60;29/12/14
1348;FALSE;4087;28/02/13
1349;TRUE;347;29/11/13
1350;FALSE;123;NA
1351;FALSE;987;NA
1352;TRUE;2772;05/06/13
1353;FALSE;2171;21/09/14
1354;FALSE;1049;NA
1355;FALSE;26;NA
1356;FALSE;1311;NA
1357;FALSE;931;NA
1358;FALSE;1436;NA
1359;FALSE;744;NA
1360;FALSE;19;NA
1361;FALSE;1626;NA
1362;TRUE;2750;29/07/12
1363;FALSE;146;NA
1364;FALSE;415;NA
1365;TRUE;470;16/06/13
1366;TRUE;1862;04/11/14
1367;FALSE;582;NA
1368;TRUE;1136;16/08/12
1369;TRUE;229;29/06/15
1370;FALSE;1507;NA
1371;FALSE;454;16/05/14
1372;FALSE;136;NA
1373;FALSE;728;NA
1374;TRUE;176;10/03/15
1375;TRUE;1567;30/11/11
1376;FALSE;275;NA
1377;FALSE;1098;NA
1378;FALSE;872;NA
1379;FALSE;2060;NA
1380;FALSE;1227;06/08/15
1381;FALSE;978;NA
1382;FALSE;46;NA
1383;TRUE;2306;10/08/14
1384;FALSE;1092;NA
1385;FALSE;1025;NA
1386;FALSE;720;NA
1387;FALSE;1570;NA
1388;FALSE;2118;NA
1389;TRUE;1504;11/05/13
1390;FALSE;1803;NA
1391;FALSE;110;NA
1392;TRUE;1553;07/12/12
1393;TRUE;2089;24/03/15
1394;FALSE;470;NA
1395;FALSE;881;NA
1396;FALSE;2824;NA
1397;FALSE;107;15/07/15
1398;FALSE;214;NA
1399;FALSE;508;NA
1400;TRUE;57;05/05/13
1401;FALSE;1542;NA
1403;FALSE;1229;NA
1404;FALSE;1083;NA
1405;FALSE;1146;NA
1406;TRUE;298;12/04/15
1407;FALSE;169;NA
1408;FALSE;697;14/08/14
1409;FALSE;668;NA
1410;FALSE;625;NA
1411;FALSE;1075;NA
1412;FALSE;322;NA
1413;TRUE;554;05/09/12
1414;FALSE;1596;24/08/13
1415;TRUE;82;26/07/14
1416;FALSE;2106;NA
1417;TRUE;2095;02/07/14
1418;TRUE;994;25/08/14
1419;FALSE;1289;NA
1420;TRUE;32;14/02/13
1421;FALSE;35;NA
1422;FALSE;1983;NA
1423;FALSE;2153;01/04/13
1425;FALSE;2212;NA
1426;FALSE;101;NA
1427;TRUE;562;30/05/15
1428;FALSE;797;NA
1429;FALSE;115;NA
1430;FALSE;799;NA
1431;TRUE;1516;23/11/13
1432;TRUE;104;14/10/14
1433;TRUE;1508;30/12/13
1434;FALSE;58;NA
1435;FALSE;21;NA
1437;FALSE;621;NA
1438;FALSE;3037;NA
1439;FALSE;192;NA
1440;FALSE;2680;01/03/15
1441;FALSE;26;NA
1442;TRUE;100;30/12/11
1443;FALSE;1341;22/12/13
1444;FALSE;5161;NA
1445;TRUE;491;26/03/13
1446;FALSE;1513;NA
1447;TRUE;1629;31/08/13
1448;FALSE;1121;NA
1449;FALSE;624;NA
1450;FALSE;277;NA
1451;FALSE;86;NA
1452;FALSE;57;NA
1453;TRUE;189;19/05/13
1455;FALSE;2075;NA
1456;TRUE;1542;03/10/14
1457;FALSE;871;NA
1458;FALSE;65;NA
1459;FALSE;2221;NA
1460;TRUE;188;08/09/12
1461;FALSE;1319;NA
1462;FALSE;1237;NA
1463;TRUE;490;08/09/12
1464;FALSE;63;NA
1465;FALSE;973;NA
1466;FALSE;126;NA
1467;FALSE;621;NA
1468;FALSE;1826;NA
1469;FALSE;517;NA
1470;TRUE;1191;17/08/14
1471;FALSE;1417;NA
1472;TRUE;1291;23/08/12
1473;FALSE;1038;NA
1474;TRUE;442;23/05/15
1475;FALSE;883;NA
1476;FALSE;565;NA
1478;FALSE;2325;15/07/14
1479;FALSE;1223;29/05/14
1480;FALSE;2981;NA
1481;FALSE;1906;NA
1482;FALSE;839;NA
1483;FALSE;892;23/07/14
1484;FALSE;230;NA
1485;FALSE;865;NA
1486;TRUE;227;17/05/12
1487;FALSE;1350;NA
1488;FALSE;1459;NA
1489;FALSE;136;NA
1490;TRUE;603;21/07/14
1491;FALSE;298;NA
1492;FALSE;1024;NA
1493;FALSE;781;NA
1494;FALSE;972;NA
1495;FALSE;332;NA
1496;TRUE;458;19/05/15
1497;FALSE;955;NA
1498;FALSE;979;NA
1499;FALSE;1763;NA
1500;FALSE;512;NA
1501;FALSE;168;22/11/14
1502;FALSE;59;17/08/14
1503;FALSE;588;NA
1504;TRUE;242;07/04/14
1505;FALSE;333;NA
1507;FALSE;1621;NA
1508;TRUE;49;13/11/12
1509;TRUE;147;25/07/14
1510;FALSE;2143;NA
1511;FALSE;169;05/07/15
1512;FALSE;840;NA
1513;FALSE;1168;NA
1514;FALSE;286;NA
1515;FALSE;2223;NA
1516;FALSE;153;05/12/12
1517;FALSE;406;NA
1519;TRUE;3406;25/08/13
1520;FALSE;2601;20/11/14
1521;FALSE;1568;NA
1522;FALSE;1288;NA
1523;FALSE;277;NA
1525;FALSE;191;NA
1526;FALSE;417;NA
1527;FALSE;382;NA
1528;FALSE;1209;NA
1529;FALSE;3431;NA
1530;FALSE;320;NA
1531;FALSE;4254;NA
1532;FALSE;528;NA
1533;FALSE;1033;NA
1534;FALSE;19;NA
1535;TRUE;1528;12/06/15
1536;FALSE;468;NA
1537;FALSE;1947;NA
1538;FALSE;1317;NA
1539;FALSE;601;NA
1540;FALSE;858;NA
1541;FALSE;812;NA
1542;FALSE;1117;NA
1543;TRUE;163;15/07/14
1544;TRUE;46;20/03/13
1545;FALSE;172;NA
1546;TRUE;3981;13/01/12
1547;FALSE;1124;NA
1548;TRUE;553;07/03/14
1549;FALSE;829;NA
1550;FALSE;4057;NA
1551;FALSE;636;22/12/12
1552;FALSE;169;NA
1553;FALSE;195;NA
1554;TRUE;342;04/04/13
1555;FALSE;609;NA
1556;FALSE;626;NA
1557;FALSE;2396;NA
1558;FALSE;1351;NA
1559;FALSE;2525;NA
1560;FALSE;921;NA
1561;FALSE;398;NA
1562;FALSE;11;NA
1563;FALSE;1274;NA
1564;FALSE;1177;NA
1565;FALSE;1484;19/06/15
1567;FALSE;3281;03/07/15
1568;FALSE;1591;NA
1569;FALSE;34;03/06/14
1570;FALSE;977;NA
1571;FALSE;1344;NA
1572;FALSE;410;NA
1573;FALSE;1325;NA
1574;TRUE;36;22/06/11
1575;FALSE;1217;NA
1576;FALSE;1016;NA
1577;FALSE;254;NA
1578;FALSE;43;NA
1579;FALSE;1872;NA
1580;FALSE;293;NA
1581;FALSE;585;21/01/15
1582;TRUE;1269;28/07/14
1583;FALSE;745;NA
1584;FALSE;1020;NA
1585;FALSE;1035;NA
1586;FALSE;1365;NA
1587;FALSE;1720;NA
1588;TRUE;3078;08/07/14
1589;FALSE;783;NA
1590;FALSE;21;NA
1591;FALSE;1641;NA
1592;FALSE;244;NA
1593;FALSE;331;NA
1594;FALSE;8;NA
1595;FALSE;722;NA
1596;FALSE;196;NA
1597;FALSE;556;NA
1598;FALSE;1166;NA
1599;TRUE;1964;21/06/14
1600;FALSE;1251;NA
1601;TRUE;10;21/11/14
1602;TRUE;954;05/09/13
1603;FALSE;124;NA
1605;TRUE;1264;23/10/13
1606;FALSE;197;NA
1607;FALSE;451;NA
1608;FALSE;592;NA
1609;FALSE;563;NA
1610;FALSE;1042;NA
1611;FALSE;1672;NA
1612;TRUE;1759;09/11/14
1613;TRUE;424;11/07/12
1614;FALSE;288;NA
1615;FALSE;712;NA
1616;FALSE;556;NA
1617;FALSE;1726;16/04/14
1618;TRUE;1768;10/08/13
1619;FALSE;264;NA
1620;FALSE;1163;NA
1621;FALSE;127;NA
1622;FALSE;1866;NA
1623;FALSE;5251;09/12/13
1624;FALSE;2546;NA
1625;FALSE;88;NA
1626;FALSE;529;NA
1627;FALSE;867;NA
1628;TRUE;1798;15/06/15
1629;FALSE;1199;NA
1630;FALSE;453;NA
1631;FALSE;1427;NA
1632;FALSE;163;17/06/15
1633;FALSE;144;NA
1634;FALSE;51;NA
1635;FALSE;98;NA
1636;TRUE;247;31/12/14
1637;FALSE;1753;NA
1638;FALSE;1420;NA
1639;FALSE;1527;NA
1640;TRUE;795;01/01/15
1641;FALSE;1941;20/11/13
1642;FALSE;543;NA
1643;FALSE;966;NA
1644;TRUE;1158;21/01/12
1645;FALSE;261;NA
1646;TRUE;1291;25/12/14
1647;FALSE;225;NA
1648;FALSE;161;09/07/13
1649;FALSE;875;NA
1650;FALSE;1546;NA
1651;TRUE;400;27/03/13
1652;FALSE;0;NA
1653;FALSE;468;NA
1654;FALSE;3013;NA
1655;TRUE;1203;20/03/12
1656;FALSE;1698;NA
1657;TRUE;594;25/04/13
1658;FALSE;877;NA
1660;FALSE;2060;NA
1661;TRUE;140;18/03/14
1662;TRUE;1325;20/07/13
1663;FALSE;36;NA
1664;FALSE;3091;17/02/14
1665;FALSE;11;NA
1666;FALSE;513;NA
1667;FALSE;97;10/10/14
1668;TRUE;2109;04/03/15
1670;TRUE;1028;05/05/14
1671;FALSE;10;NA
1672;TRUE;676;16/11/14
1673;TRUE;436;06/11/13
1674;TRUE;97;30/06/14
1675;FALSE;380;NA
1676;FALSE;458;NA
1677;FALSE;542;NA
1678;FALSE;672;NA
1679;FALSE;2300;NA
1680;FALSE;189;NA
1681;FALSE;1037;NA
1682;FALSE;915;NA
1683;FALSE;226;NA
1684;FALSE;1171;31/07/15
1685;FALSE;1149;NA
1686;FALSE;202;NA
1687;FALSE;453;NA
1688;FALSE;508;NA
1689;TRUE;1103;02/09/14
1690;FALSE;0;01/01/15
1691;TRUE;229;17/11/14
1692;FALSE;6500;NA
1694;FALSE;620;NA
1695;TRUE;1880;30/05/15
1696;TRUE;1072;25/02/14
1697;FALSE;1666;NA
1698;FALSE;891;NA
1699;FALSE;659;NA
1700;TRUE;1060;17/09/12
1701;TRUE;1105;06/01/13
1702;FALSE;1775;NA
1703;FALSE;56;NA
1704;FALSE;408;NA
1705;FALSE;1140;NA
1706;FALSE;473;NA
1707;FALSE;426;NA
1708;FALSE;259;NA
1709;FALSE;551;NA
1710;FALSE;203;NA
1711;FALSE;739;NA
1712;TRUE;1377;05/08/14
1713;TRUE;9;11/05/12
1714;FALSE;942;NA
1715;FALSE;1841;27/05/15
1716;FALSE;964;NA
1717;TRUE;217;22/11/13
1718;FALSE;535;NA
1719;FALSE;552;NA
1720;FALSE;1016;NA
1721;FALSE;963;08/08/15
1722;TRUE;89;01/12/14
1723;FALSE;418;NA
1724;TRUE;777;24/06/13
1725;FALSE;199;NA
1726;TRUE;10661;10/03/15
1727;TRUE;1852;27/06/14
1728;FALSE;514;NA
1729;FALSE;1578;NA
1730;TRUE;1264;17/08/14
1731;FALSE;2011;NA
1732;FALSE;268;NA
1733;FALSE;172;NA
1734;FALSE;914;NA
1735;FALSE;480;NA
1736;TRUE;549;28/11/12
1737;TRUE;509;17/09/12
1738;FALSE;1306;NA
1739;TRUE;70;09/07/15
1740;TRUE;109;17/11/13
1741;FALSE;580;NA
1742;FALSE;1879;NA
1743;FALSE;384;NA
1744;FALSE;1298;NA
1745;FALSE;557;NA
1746;FALSE;1266;NA
1747;FALSE;386;NA
1748;TRUE;1108;18/10/13
1749;FALSE;1687;NA
1750;FALSE;215;NA
1751;TRUE;3852;07/02/15
1752;FALSE;407;NA
1753;FALSE;1050;NA
1754;FALSE;502;NA
1755;FALSE;1864;NA
1756;FALSE;1852;NA
1757;FALSE;460;04/09/13
1758;FALSE;544;NA
1759;FALSE;785;NA
1760;FALSE;3520;14/04/15
1761;FALSE;3658;NA
1762;FALSE;3215;NA
1763;TRUE;755;22/02/15
1764;TRUE;3099;20/09/12
1765;FALSE;92;NA
1766;TRUE;969;16/02/13
1767;FALSE;305;30/11/13
1768;FALSE;357;07/12/13
1769;FALSE;602;NA
1770;FALSE;348;NA
1771;TRUE;887;19/11/13
1772;FALSE;765;NA
1773;FALSE;1159;NA
1774;FALSE;1473;NA
1775;TRUE;1726;17/02/15
1776;FALSE;365;NA
1777;FALSE;69;NA
1778;FALSE;581;NA
1780;FALSE;1329;NA
1781;FALSE;2566;NA
1782;FALSE;3232;NA
1783;FALSE;565;13/04/15
1784;TRUE;2188;30/10/12
1785;FALSE;2097;NA
1786;TRUE;1717;15/07/15
1787;FALSE;1165;NA
1788;FALSE;1068;NA
1789;TRUE;1975;01/03/15
1790;TRUE;305;23/03/13
1791;FALSE;1583;NA
1792;FALSE;522;10/02/14
1793;FALSE;519;NA
1794;FALSE;302;NA
1795;FALSE;128;NA
1796;FALSE;316;NA
1797;FALSE;150;NA
1798;TRUE;542;19/07/13
1799;TRUE;702;12/04/15
1800;FALSE;313;NA
1801;FALSE;2002;NA
1802;FALSE;822;NA
1803;FALSE;352;NA
1804;FALSE;1949;NA
1805;TRUE;175;20/08/15
1806;TRUE;2646;05/05/14
1807;FALSE;213;NA
1808;FALSE;90;NA
1809;FALSE;2536;NA
1810;TRUE;1737;27/10/13
1811;FALSE;2387;NA
1812;FALSE;1076;NA
1813;TRUE;1872;16/02/15
1814;FALSE;318;NA
1815;FALSE;669;NA
1816;FALSE;214;NA
1817;FALSE;1235;NA
1818;TRUE;1266;26/02/14
1819;FALSE;536;20/09/13
1820;FALSE;1857;NA
1821;FALSE;319;NA
1822;FALSE;1637;NA
1823;FALSE;1956;NA
1824;FALSE;191;NA
1825;FALSE;1219;NA
1826;FALSE;995;NA
1827;FALSE;744;NA
1828;FALSE;1119;NA
1830;FALSE;263;15/01/14
1831;FALSE;771;NA
1832;FALSE;84;08/07/15
1833;FALSE;713;NA
1834;TRUE;1107;01/07/12
1835;TRUE;1527;20/07/13
1836;TRUE;229;11/12/13
1837;FALSE;470;NA
1838;TRUE;1147;25/11/14
1839;FALSE;1099;NA
1840;FALSE;2410;NA
1841;FALSE;1016;NA
1842;TRUE;6;11/02/13
1843;FALSE;665;NA
1844;FALSE;236;NA
1845;FALSE;2283;24/04/15
1846;FALSE;1021;NA
1847;FALSE;2061;NA
1848;TRUE;139;31/03/13
1849;FALSE;501;NA
1850;TRUE;1008;12/07/14
1851;FALSE;908;NA
1852;FALSE;991;NA
1853;TRUE;1446;11/01/13
1854;TRUE;54;06/05/14
1855;FALSE;219;NA
1856;FALSE;552;NA
1857;FALSE;660;NA
1858;FALSE;888;NA
1859;FALSE;47;NA
1860;FALSE;296;NA
1861;FALSE;1470;NA
1862;FALSE;863;NA
1863;FALSE;742;NA
1864;FALSE;1497;NA
1865;FALSE;538;NA
1866;TRUE;651;14/10/12
1867;TRUE;733;01/01/15
1868;FALSE;15;NA
1869;TRUE;1002;22/04/13
1870;TRUE;2140;27/03/15
1871;FALSE;1397;NA
1872;FALSE;3009;NA
1873;FALSE;1210;NA
1874;FALSE;2154;NA
1875;FALSE;1079;09/05/13
1876;FALSE;274;NA
1877;TRUE;261;07/04/13
1878;TRUE;84;19/04/14
1879;FALSE;0;NA
1880;FALSE;858;NA
1881;FALSE;1058;NA
1882;FALSE;233;NA
1883;FALSE;219;NA
1884;TRUE;1621;01/04/14
1885;FALSE;185;NA
1886;TRUE;1131;13/07/12
1887;FALSE;1335;NA
1888;FALSE;1905;NA
1889;FALSE;1600;NA
1890;TRUE;1663;08/11/13
1891;FALSE;1216;NA
1892;FALSE;363;NA
1894;FALSE;8;24/01/15
1895;FALSE;1263;NA
1896;FALSE;83;19/02/15
1897;FALSE;55;NA
1898;FALSE;1643;17/03/15
1899;FALSE;418;NA
1900;TRUE;1052;03/09/15
1901;FALSE;2157;NA
1902;FALSE;1155;NA
1903;FALSE;870;NA
1904;FALSE;1417;NA
1905;TRUE;400;05/06/13
1906;TRUE;1274;14/08/15
1908;FALSE;1274;NA
1909;TRUE;2593;20/05/13
1910;TRUE;131;13/03/12
1911;FALSE;1243;NA
1912;FALSE;456;NA
1913;TRUE;343;19/02/14
1914;TRUE;2231;30/01/14
1915;FALSE;578;NA
1916;TRUE;373;01/07/13
1917;TRUE;409;30/12/14
1918;FALSE;1805;12/03/13
1919;FALSE;86;27/03/13
1920;FALSE;475;NA
1921;FALSE;354;NA
1922;FALSE;1281;NA
1923;FALSE;1237;NA
1924;FALSE;178;NA
1925;FALSE;2424;NA
1926;FALSE;1276;NA
1927;FALSE;76;NA
1928;FALSE;598;NA
1929;TRUE;1570;25/03/15
1930;FALSE;520;NA
1931;FALSE;391;NA
1932;FALSE;614;16/07/14
1933;FALSE;825;NA
1934;FALSE;727;11/02/14
1935;TRUE;1352;24/10/13
1936;FALSE;671;NA
1937;TRUE;629;21/05/14
1938;FALSE;205;NA
1939;FALSE;1440;NA
1940;FALSE;228;20/10/14
1941;FALSE;741;NA
1942;FALSE;1228;NA
1943;FALSE;2699;NA
1944;TRUE;1270;19/05/14
1945;FALSE;3193;NA
1946;FALSE;73;NA
1947;FALSE;179;NA
1948;TRUE;2292;24/06/14
1950;FALSE;22;NA
1951;FALSE;2413;NA
1952;FALSE;1076;NA
1953;FALSE;1048;NA
1954;FALSE;794;NA
1955;FALSE;1122;NA
1956;FALSE;1745;NA
1957;FALSE;343;NA
1958;FALSE;109;NA
1959;FALSE;5508;NA
1960;TRUE;850;23/03/15
1961;FALSE;7;NA
1962;FALSE;198;NA
1963;FALSE;460;NA
1964;FALSE;408;NA
1965;FALSE;126;NA
1966;FALSE;1258;13/03/13
1967;FALSE;276;NA
1968;FALSE;1477;NA
1969;FALSE;1333;NA
1970;FALSE;3;07/08/15
1971;FALSE;643;NA
1972;FALSE;1294;NA
1973;FALSE;346;NA
1974;FALSE;1521;NA
1975;TRUE;369;22/01/12
1976;FALSE;98;NA
1977;TRUE;940;05/05/14
1978;FALSE;49;NA
1979;TRUE;1795;07/04/15
1980;FALSE;49;10/01/14
1981;FALSE;3504;NA
1982;FALSE;584;28/09/14
1983;FALSE;185;NA
1984;FALSE;287;NA
1985;TRUE;1195;14/08/13
1986;FALSE;2352;NA
1987;FALSE;572;NA
1988;FALSE;369;NA
1989;FALSE;227;NA
1990;TRUE;2349;20/02/15
1991;FALSE;43;NA
1992;FALSE;289;NA
1993;FALSE;1689;NA
1994;FALSE;389;NA
1995;FALSE;235;NA
1996;TRUE;1303;15/03/14
1997;FALSE;727;NA
1998;FALSE;2543;28/07/15
1999;TRUE;2101;04/09/13
2000;FALSE;799;NA
2001;TRUE;1427;24/01/15
2002;FALSE;558;NA
2003;TRUE;178;22/04/15
2004;FALSE;2789;NA
2005;TRUE;1843;02/04/15
2006;FALSE;35;NA
2007;TRUE;1008;27/04/15
2008;FALSE;32;NA
2009;TRUE;447;23/11/13
2010;FALSE;5871;NA
2011;TRUE;63;24/04/15
2013;FALSE;738;NA
2014;FALSE;93;NA
2015;FALSE;135;18/12/14
2016;FALSE;1248;NA
2017;FALSE;1222;NA
2018;FALSE;36;NA
2019;FALSE;1855;NA
2020;FALSE;1149;NA
2021;FALSE;1766;NA
2022;FALSE;877;NA
2023;FALSE;943;NA
2024;FALSE;538;NA
2025;FALSE;117;NA
2026;FALSE;1786;NA
2027;FALSE;27;NA
2028;FALSE;171;NA
2029;FALSE;1109;NA
2030;FALSE;655;NA
2031;FALSE;203;NA
2032;FALSE;1125;NA
2033;FALSE;1222;19/03/15
2034;FALSE;2120;NA
2035;FALSE;341;NA
2036;FALSE;1642;NA
2037;FALSE;705;NA
2038;FALSE;259;NA
2039;TRUE;114;17/01/15
2040;FALSE;207;19/05/15
2041;FALSE;122;NA
2042;FALSE;313;NA
2043;FALSE;987;NA
2044;FALSE;292;NA
2045;FALSE;1988;NA
2046;FALSE;1912;NA
2047;FALSE;511;NA
2048;TRUE;28;06/05/13
2049;FALSE;6872;NA
2050;FALSE;17;NA
2051;TRUE;3627;21/02/15
2052;FALSE;4017;15/07/15
2053;FALSE;2484;NA
2054;FALSE;1065;NA
2055;TRUE;151;19/04/13
2056;FALSE;488;NA
2057;FALSE;392;NA
2058;TRUE;1327;19/10/14
2059;FALSE;899;NA
2060;FALSE;1410;NA
2061;FALSE;1555;NA
